Staten Island Rolling Sales.  All Sales From February 2022 - January 2023,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 02/13/2023 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.         Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,EMERSON HILL,02 TWO FAMILY DWELLINGS,1,837,73,,B2,90 HEWITT AVENUE,,10301,2,0,2,"5,734","1,784",1975,1,B2,"825,000",8/2/22
5,EMERSON HILL,05 TAX CLASS 1 VACANT LAND,1B,838,369,,V0,N/A COVERLY AVENUE,,10301,0,0,0,"10,785",0,,1,V0,0,7/19/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,899,62,,A3,1233 TODT HILL ROAD,,10304,1,0,1,"8,363","5,080",1944,1,A3,"1,000",9/15/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3321,48,,A5,105 LIBERTY AVENUE,,10304,1,0,1,"2,000","1,408",1997,1,A5,"645,000",2/23/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,10,,A5,143 LIBERTY AVENUE,,10305,1,0,1,"3,289","1,540",1999,1,A5,"775,000",12/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,31,,A5,220 SEAVIEW AVENUE,,10305,1,0,1,"2,275","1,200",1990,1,A5,"748,888",4/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,58,,A1,40 MAGNOLIA AVENUE,,10305,1,0,1,"3,300","1,584",2021,1,A1,"997,885",3/24/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,59,,A1,42 MAGNOLIA AVENUE,,10305,1,0,1,"3,200","1,584",2021,1,A1,"967,338",4/14/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,60,,A1,44 MAGNOLIA AVENUE,,10305,1,0,1,"3,500","1,600",2021,1,A1,"967,338",4/14/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3343,80,,A5,175 LIBERTY AVENUE,,10305,1,0,1,"2,500","2,311",1997,1,A5,"750,000",4/7/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,28,,A1,36 LIBERTY AVE,,10304,1,0,1,"7,700","1,174",1930,1,A1,0,9/22/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,53,,A1,37 BUEL AVENUE,,10304,1,0,1,"5,599","1,804",1950,1,A1,0,7/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,118,,A2,83 BUEL AVENUE,,10304,1,0,1,"5,595",840,1950,1,A2,"600,000",4/25/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,120,,A2,79 BUEL AVENUE,,10304,1,0,1,"5,596",840,1950,1,A2,"172,000",3/17/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3531,95,,A5,738 NORTH RAILROAD AVENUE,,10304,1,0,1,"2,755","1,320",1960,1,A5,0,5/25/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3531,107,,A5,81 DONGAN HILLS AVENUE,,10306,1,0,1,"2,000","1,176",1980,1,A5,"640,000",11/18/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3535,96,,A5,21 STOBE AVENUE,,10306,1,0,1,"2,657","1,080",2001,1,A5,"599,000",3/9/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3536,8,,A5,13 ZOE STREET,,10305,1,0,1,"1,955","1,520",1960,1,A5,0,11/28/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3536,61,,A1,236 LIBERTY AVENUE,,10305,1,0,1,"4,049","1,240",1930,1,A1,"720,000",10/21/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3538,173,,A5,155 DONGAN HILLS AVENUE,,10305,1,0,1,"1,977","1,020",1960,1,A5,"625,000",9/26/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3538,198,,A1,199 DONGAN HILLS AVENUE,,10305,1,0,1,"3,600","1,680",1960,1,A1,"875,000",8/5/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3538,208,,A2,219 DONGAN HILLS AVENUE,,10305,1,0,1,"3,600",880,1960,1,A2,0,9/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3539,24,,A5,160 DONGAN HILLS AVENUE,,10305,1,0,1,"1,797","1,506",1987,1,A5,"550,000",11/21/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3539,28,,A5,67 HUSSON STREET,,10305,1,0,1,978,"1,286",1987,1,A5,"578,000",3/11/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3552,1,,A2,75 JEFFERSON AVENUE,,10306,1,0,1,"5,750",863,1955,1,A2,"560,000",3/10/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3554,81,,A5,923 NORTH RAILROAD AVE,,10306,1,0,1,"1,874","1,058",2001,1,A5,0,10/13/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3556,16,,A5,135 JEFFERSON AVENUE,,10306,1,0,1,"3,124","1,200",1960,1,A5,0,8/9/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3556,48,,A9,122 STOBE AVENUE,,10306,1,0,1,"2,625","1,200",1960,1,A9,"670,000",10/18/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3556,68,,A9,160 STOBE AVENUE,,10306,1,0,1,"2,625","1,200",1960,1,A9,"336,667",2/14/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3557,43,,A1,122 JEFFERSON AVENUE,,10306,1,0,1,"3,999","2,700",1925,1,A1,"1,120,000",11/17/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3559,19,,A1,201 JEFFERSON AVENUE,,10306,1,0,1,"4,025","1,584",1901,1,A1,"588,000",3/2/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3559,33,,A2,179 JEFFERSON AVENUE,,10306,1,0,1,"5,750",920,1960,1,A2,"675,000",4/13/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3559,40,,A9,172 STOBE AVENUE,,10306,1,0,1,"2,782","1,332",1970,1,A9,"638,888",3/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3559,52,,A9,196 STOBE AVENUE,,10306,1,0,1,"2,875","1,344",1960,1,A9,"599,000",3/15/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3560,33,,A1,248 HUSSON STREET,,10306,1,0,1,"3,999","1,838",1960,1,A1,"985,000",9/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3560,50,,A2,194 JEFFERSON AVENUE,,10306,1,0,1,"4,649",816,1960,1,A2,"732,000",10/21/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3561,25,,A0,189 ADAMS AVENUE,,10306,1,0,1,"4,000",827,1945,1,A0,"550,000",3/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3564,47,,A1,25 JUNIPER PLACE,,10306,1,0,1,"5,999","2,946",1935,1,A1,"1,200,000",9/2/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3569,16,,A1,16 BOWDEN STREET,,10306,1,0,1,"3,999","1,612",1965,1,A1,"880,000",6/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3569,38,,A1,5 CASCADE STREET,,10306,1,0,1,"3,219","1,248",1930,1,A1,"735,000",7/25/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3571,26,,A1,113 HAMDEN AVENUE,,10306,1,0,1,"5,999","1,640",1935,1,A1,0,6/14/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3571,26,,A1,113 HAMDEN AVENUE,,10306,1,0,1,"5,999","1,640",1935,1,A1,0,10/28/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3571,63,,A1,N/A HUNTER AVENUE,,10306,1,0,1,"4,000","2,387",2021,1,A1,"963,537",5/3/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3572,42,,A1,104 HAMDEN AVENUE,,10306,1,0,1,"4,000","2,200",1930,1,A1,0,4/4/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3573,33,,A1,306 HUSSON STREET,,10306,1,0,1,"6,000","1,100",1930,1,A1,"638,000",3/14/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3573,51,,A2,200 ADAMS AVE,,10306,1,0,1,"4,020",784,1940,1,A2,0,4/23/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3573,58,,A1,214 ADAMS AVENUE,,10306,1,0,1,"4,960","1,280",1920,1,A1,"570,000",12/9/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3573,60,,A2,216 ADAMS AVENUE,,10306,1,0,1,"4,879","1,060",1940,1,A2,"410,000",11/8/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3574,14,,A2,207 HAMDEN AVENUE,,10306,1,0,1,"6,000","1,836",1965,1,A2,"398,401",5/3/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3575,53,,A2,226 HAMDEN AVENUE,,10306,1,0,1,"3,999","1,176",1960,1,A2,"768,000",6/10/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3576,12,,A5,2016 RICHMOND ROAD,,10306,1,0,1,"1,930","1,400",1992,1,A5,"555,000",4/22/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3578,28,,A1,38 COLFAX AVENUE,,10306,1,0,1,"6,350","2,150",2004,1,A1,"400,000",3/2/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3578,48,,A1,57 LINCOLN AVENUE,,10306,1,0,1,"7,371","1,920",1940,1,A1,"840,000",8/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3579,42,,A1,83 MIDLAND AVENUE,,10306,1,0,1,"4,524",798,1899,1,A1,"425,000",4/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3583,41,,A5,136 BEDFORD AVENUE,,10306,1,0,1,"2,715","1,672",1970,1,A5,"656,000",2/17/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3586,11,,A1,167 MIDLAND AVENUE,,10306,1,0,1,"6,499","1,456",1930,1,A1,"725,000",10/26/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3586,27,,A5,10 EDISON STREET,,10306,1,0,1,"1,120","1,480",1989,1,A5,"600,000",10/3/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3589,56,,A2,230 BEDFORD AVENUE,,10306,1,0,1,"5,125","1,056",1960,1,A2,0,4/12/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3589,56,,A2,230 BEDFORD AVENUE,,10306,1,0,1,"5,125","1,056",1960,1,A2,"725,000",6/7/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3590,51,,A1,15 GRANT PLACE,,10306,1,0,1,"2,499",852,1920,1,A1,0,9/15/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3591,93,,A1,51 HYLAN PLACE,,10306,1,0,1,"3,000","1,088",1920,1,A1,"450,000",6/21/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3592,34,,A1,50 LINCOLN AVENUE,,10306,1,0,1,"4,999","1,160",1925,1,A1,0,8/1/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3594,39,,A1,31 GREELEY,,10306,1,0,1,"4,999","1,160",1920,1,A1,0,11/29/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3595,19,,A1,84 FREMONT AVENUE,,10306,1,0,1,"5,000","2,208",1930,1,A1,0,4/22/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3595,33,,S1,1161 NORTH RAILROAD AVE,,10306,1,1,2,"4,500","2,250",1965,1,S1,"700,000",2/22/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3608,48,,A0,200 LINCOLN AVENUE,,10306,1,0,1,"5,264","1,500",1955,1,A0,0,2/19/22
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3613,29,,A2,250 LINCOLN AVENUE,,10306,1,0,1,"5,000",912,1960,1,A2,"450,000",5/10/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3306,21,,B2,42 SEAVIEW AVENUE,,10304,2,0,2,"3,149","2,958",2018,1,B2,"1,180,000",6/30/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3535,97,,B9,19 STOBE AVE,,10306,2,0,2,"2,872","1,726",1920,1,B9,"735,000",7/18/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3536,172,,B2,19 HUSSON STREET,,10305,2,0,2,"4,139","3,100",1955,1,B2,0,6/16/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3549,11,,B2,12 JOYCE STREET,,10305,2,0,2,"4,049","3,362",1975,1,B2,"940,000",10/24/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3552,4,,B3,63 JEFFERSON AVENUE,,10306,2,0,2,"2,875","1,360",1935,1,B3,"490,000",3/10/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3553,65,,B1,52 JEFFERSON AVENUE,,10306,2,0,2,"4,850","1,280",1935,1,B1,0,8/5/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3559,14,,B3,213 JEFFERSON AVENUE,,10306,2,0,2,"5,750","1,208",1940,1,B3,"860,000",8/18/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3560,44,,B2,180 JEFFERSON AVENUE,,10306,2,0,2,"5,999","1,084",1955,1,B2,"895,000",7/28/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3561,18,,B3,205 ADAMS AVENUE,,10306,2,0,2,"5,999","1,402",1950,1,B3,"770,000",10/6/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3562,84,,B1,74 ADAMS AVENUE,,10306,2,0,2,"3,444","1,120",1970,1,B1,"810,000",4/20/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3564,17,,B2,1972 RICHMOND ROAD,,10306,2,0,2,"3,999","2,208",1965,1,B2,"925,000",12/23/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3564,32,,B2,12 HUNTER AVENUE,,10306,2,0,2,"3,800","2,400",2007,1,B2,"1,130,000",9/23/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3568,23,,B2,944 SOUTH RAILROAD AVE,,10306,2,0,2,"2,799",952,1965,1,B2,0,7/25/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3571,62,,B2,148 HUNTER AVENUE,,10306,2,0,2,"3,999","2,425",2022,1,B2,"1,150,000",11/23/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3588,14,,B1,195 LINCOLN AVE,,10306,2,0,2,"4,445","1,584",1930,1,B1,"930,000",3/29/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3591,24,,B9,40 GRANT PLACE,,10306,2,0,2,"2,000","1,440",1930,1,B9,"688,000",6/6/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3592,1,,B9,5 FREMONT AVENUE,,10306,2,0,2,"5,220","1,850",1955,1,B9,0,11/10/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3592,61,,B2,98 LINCOLN AVENUE,,10306,2,0,2,"3,099","2,436",1920,1,B2,"940,000",7/21/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3595,25,,B2,88 FREMONT AVENUE,,10306,2,0,2,"4,700","1,213",1955,1,B2,"675,000",4/29/22
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3603,55,,B3,154 LINCOLN AVENUE,,10306,2,0,2,"4,554","1,824",1955,1,B3,"870,000",2/24/22
5,GRANT CITY,03 THREE FAMILY DWELLINGS,1,3552,20,,C0,33 JEFFERSON AVENUE,,10306,3,0,3,"5,750","1,782",1930,1,C0,0,8/31/22
5,GRANT CITY,04 TAX CLASS 1 CONDOS,1A,3343,1003,,R3,"230 SEAVIEW AVENUE, 2A",2A,10305,1,,1,,,2016,1,R3,0,10/7/22
5,GRANT CITY,05 TAX CLASS 1 VACANT LAND,1B,887,74,,V0,N/A FLAGG PLACE,,10306,0,0,0,"9,998",0,,1,V0,"300,000",12/20/22
5,GRANT CITY,05 TAX CLASS 1 VACANT LAND,1B,895,46,,V0,N/A FLAGG PLACE,,10304,0,0,0,"13,151",0,,1,V0,"640,000",11/14/22
5,GRANT CITY,06 TAX CLASS 1 - OTHER,1,3572,44,,Z0,106 HAMDEN AVENUE,,10306,0,0,0,"4,000",0,,1,Z0,0,4/4/22
5,GRANT CITY,07 RENTALS - WALKUP APARTMENTS,2A,3604,3,,C3,157 GREELEY AVENUE,,10306,4,0,4,"3,999","2,072",1932,2,C3,"250,000",6/27/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"187 SEAVER AVENUE, 187B",,10305,,,,,,1969,2,C6,"160,000",7/8/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"31 VERA STREET, D",,10305,,,,,,1969,2,C6,"135,000",6/17/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"37A VERA STREET, A",,10305,,,,,,1969,2,C6,"117,000",10/21/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"47 VERA STREET, D",,10305,,,,,,1969,2,C6,"114,000",12/23/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"49 VERA STREET, 10305",,10305,,,,,,1969,2,C6,"185,000",3/29/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"61 VERA STREET, B",,10305,,,,,,1969,2,C6,"220,000",12/2/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"65 VERA STREET, 81B",,10305,,,,,,1969,2,C6,"220,000",8/25/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"90 HUSSON STREET, F",,10305,,,,,,1969,2,C6,"215,000",7/28/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"92 HUSSON STREET, C",,10305,,,,,,1969,2,C6,"200,000",3/4/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"92 HUSSON STREET, E",,10305,,,,,,1969,2,C6,"215,000",5/12/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"94 HUSSON STREET, B",,10305,,,,,,1969,2,C6,"110,000",11/18/22
5,GRANT CITY,09 COOPS - WALKUP APARTMENTS,2,3546,1,,C6,"98 HUSSON STREET, C",,10305,,,,,,1969,2,C6,"131,000",2/14/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3543,1006,,R4,"175 ZOE STREET, 1F",1F,10305,1,,1,,,1986,2,R4,"300,000",6/6/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3543,1014,,R4,"175 ZOE STREET, 1O",1O,10305,1,,1,,,1986,2,R4,"330,000",6/28/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3543,1025,,R4,"175 ZOE STREET, 2F",2F,10305,1,,1,,,1986,2,R4,"283,000",7/15/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3543,1084,,R4,"175 ZOE STREET, 6D",6D,10305,1,,1,,,1986,2,R4,"270,000",9/21/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1037,,R4,"100 COLFAX AVENUE, 4F",4F,10306,1,,1,,,1961,2,R4,"298,000",9/8/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1051,,R4,"100 COLFAX AVENUE, 4H",4H,10306,1,,1,,,1961,2,R4,"325,000",1/6/23
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1058,,R4,"100 COLFAX AVENUE, 4J",4J,10306,1,,1,,,1961,2,R4,"335,000",6/29/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1073,,R4,"100 COLFAX AVENUE, 5L",5L,10306,1,,1,,,1961,2,R4,"320,000",6/17/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1098,,R4,"100 COLFAX AVENUE, 5Q",5Q,10306,1,,1,,,1961,2,R4,"211,000",12/16/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1100,,R4,"100 COLFAX AVENUE, 7Q",7Q,10306,1,,1,,,1961,2,R4,"135,876",10/31/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1142,,R4,"100 COLFAX AVENUE, 4X",4X,10306,1,,1,,,1961,2,R4,"385,000",12/8/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1146,,R4,"100 COLFAX AVENUE, 1Y",1Y,10306,1,,1,,,1961,2,R4,"279,000",8/4/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1157,,R4,"100 COLFAX AVENUE, 5Z",5Z,10306,1,,1,,,1961,2,R4,0,10/14/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1201,,R4,"145 LINCOLN AVENUE, 2A",2A,10306,1,,1,,,1988,2,R4,"288,000",3/2/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1203,,R4,"145 LINCOLN AVENUE, 4A",4A,10306,1,,1,,,1988,2,R4,"255,000",11/15/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1228,,R4,"145 LINCOLN AVENUE, 2E",2E,10306,1,,1,,,1988,2,R4,"240,000",3/17/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1262,,R4,"145 LINCOLN AVENUE, 1K",1K,10306,1,,1,,,1988,2,R4,"345,000",6/23/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1266,,R4,"145 LINCOLN AVENUE, 5K",5K,10306,1,,1,,,1988,2,R4,"330,000",2/15/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1280,,R4,"145 LINCOLN AVENUE, 6M",6M,10306,1,,1,,,1988,2,R4,0,6/20/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1280,,R4,"145 LINCOLN AVENUE, 6M",6M,10306,1,,1,,,1988,2,R4,"281,000",12/30/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1282,,R4,"145 LINCOLN AVENUE, 2N",2N,10306,1,,1,,,1988,2,R4,0,8/9/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1285,,R4,"145 LINCOLN AVENUE, 5N",5N,10306,1,,1,,,1988,2,R4,"299,900",8/9/22
5,GRANT CITY,13 CONDOS - ELEVATOR APARTMENTS,2,3585,1344,,R4,"145 LINCOLN AVENUE, 3Y",3Y,10306,1,,1,,,1988,2,R4,"300,000",8/31/22
5,GRANT CITY,21 OFFICE BUILDINGS,4,3538,90,,O5,250 BUEL AVENUE,,10305,0,1,1,"3,600","7,200",1970,4,O5,"1,550,000",8/5/22
5,GRANT CITY,21 OFFICE BUILDINGS,4,3592,58,,O2,94 LINCOLN AVENUE,,10306,0,3,3,"4,999","4,560",1991,4,O2,0,7/2/22
5,GRANT CITY,22 STORE BUILDINGS,4,887,28,,K1,1755 RICHMOND ROAD,,10306,0,1,1,"13,599","4,982",1985,4,K1,"2,250,000",12/12/22
5,GRANT CITY,22 STORE BUILDINGS,4,3591,55,,K5,2155 HYLAN BOULEVARD,,10306,0,1,1,"4,500","2,100",1920,4,K5,"1,750,000",9/8/22
5,GRANT CITY,22 STORE BUILDINGS,4,3603,46,,K1,132 LINCOLN AVENUE,,10306,0,3,3,"5,000","2,500",1930,4,K1,"950,000",3/4/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,2915,121,,A5,514 NECKAR AVE,,10304,1,0,1,820,"1,267",2001,1,A5,"570,000",8/23/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,2920,22,,A1,2027 CLOVE ROAD,,10304,1,0,1,"4,999","1,448",1910,1,A1,0,8/9/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3046,79,,A1,745 WEST FINGERBOARD RD,,10305,1,0,1,"4,200","1,840",1955,1,A1,"885,000",7/12/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3050,72,,A2,71 WINDERMERE ROAD,,10305,1,0,1,"4,900","1,248",1950,1,A2,"699,900",2/28/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3060,58,,A2,129 WINDERMERE ROAD,,10305,1,0,1,"5,979","2,733",1960,1,A2,0,5/12/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3060,109,,A3,2137 CLOVE ROAD,,10305,1,0,1,"12,528","3,425",1925,1,A3,"975,000",2/1/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3060,118,,A1,2121 CLOVE ROAD,,10305,1,0,1,"2,679","1,466",1925,1,A1,0,12/7/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3060,190,,A2,20 DELPHINE TERRACE,,10305,1,0,1,"6,599","1,240",1960,1,A2,"715,000",7/14/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3063,33,,A1,15 HILLCREST COURT,,10305,1,0,1,"3,924","2,200",1945,1,A1,"700,000",9/27/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3064,12,,A2,139 HILLCREST TERRACE,,10305,1,0,1,"3,654",774,1940,1,A2,"548,000",7/20/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3064,27,,A1,111 HILLCREST TERRACE,,10305,1,0,1,"3,570","1,464",1915,1,A1,"699,000",10/6/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3151,53,,A5,244 RHINE AVENUE,,10304,1,0,1,"2,142","1,408",1998,1,A5,"676,500",12/7/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3153,52,,A5,442 ODER AVENUE,,10304,1,0,1,"1,530","1,368",2005,1,A5,"600,000",10/26/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3154,16,,A2,463 ODER AVENUE,,10304,1,0,1,"3,800",864,1950,1,A2,"530,000",10/11/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3155,49,,A2,546 HANOVER AVENUE,,10304,1,0,1,"4,125",988,1950,1,A2,"620,000",4/22/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3155,62,,A5,570 HANOVER AVENUE,,10304,1,0,1,"2,660","1,230",1960,1,A5,"670,000",3/10/22
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3158,48,,A2,860 ELBE AVENUE,,10304,1,0,1,"2,499",738,1920,1,A2,"499,999",10/12/22
